T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
3.01E+002,8.19E-005,3.04E-015,2.45E-011,1.96E-001,4.45E-010,6.30E-004,1.89E-007,2.66E-008,2.42E-037,7.88E-028,1.17E-015,5.96E-017,6.63E-008,1.55E-001,1.75E-004,9.79E-005,7.72E-015,2.09E-006,9.23E-017,9.24E-009,1.66E-007,3.43E-026,1.36E-006,1.82E-017,4.01E-006,1.03E-011,3.94E-006,5.79E-016,3.71E-007,9.05E-010,4.05E-017,7.36E-016,9.48E-011,1.70E-009,8.76E-024,3.78E-008,1.15E-008,1.60E-010,7.58E-012,3.45E-027,7.11E-009,2.78E-013,1.19E-027,7.14E-010,5.11E-012,2.89E-009,8.50E-013,6.47E-001,0.00E+000,2.84E-011,2.04E-008,7.86E-015,2.28E-008,9.97E-001
3.07E+002,1.03E-004,1.21E-014,3.76E-011,1.96E-001,1.04E-009,1.08E-003,3.29E-007,4.65E-008,6.63E-037,1.16E-026,4.71E-015,2.44E-016,1.14E-007,1.55E-001,3.08E-004,1.93E-004,3.57E-014,4.15E-006,4.28E-016,2.25E-008,3.34E-007,2.45E-025,2.62E-006,9.25E-017,7.87E-006,2.86E-011,8.02E-006,2.92E-015,7.92E-007,1.93E-009,6.48E-017,2.21E-015,1.41E-010,2.93E-009,4.35E-023,6.65E-008,2.15E-008,3.16E-010,1.33E-011,2.44E-026,1.43E-008,5.60E-013,1.71E-026,1.41E-009,1.01E-011,5.71E-009,1.68E-012,6.48E-001,0.00E+000,6.63E-011,4.74E-008,2.95E-014,4.88E-008,9.95E-001
3.15E+002,1.28E-004,4.48E-014,5.66E-011,1.95E-001,2.20E-009,1.76E-003,5.47E-007,7.79E-008,6.05E-036,1.43E-025,1.65E-014,8.78E-016,1.89E-007,1.54E-001,5.18E-004,3.63E-004,1.41E-013,7.83E-006,1.69E-015,5.06E-008,6.36E-007,1.87E-024,4.82E-006,4.24E-016,1.47E-005,7.40E-011,1.55E-005,1.29E-014,1.60E-006,3.90E-009,1.02E-016,6.39E-015,2.04E-010,4.84E-009,2.21E-022,1.12E-007,3.82E-008,5.96E-010,2.25E-011,1.79E-025,2.71E-008,1.07E-012,2.00E-025,2.66E-009,1.90E-011,1.07E-008,3.16E-012,6.48E-001,0.00E+000,1.47E-010,1.04E-007,1.14E-013,9.90E-008,9.93E-001
3.27E+002,1.56E-004,1.54E-013,8.36E-011,1.94E-001,4.14E-009,2.76E-003,8.73E-007,1.25E-007,2.31E-034,1.45E-024,5.01E-014,2.77E-015,3.04E-007,1.53E-001,8.35E-004,6.47E-004,4.77E-013,1.40E-005,5.62E-015,1.05E-007,1.15E-006,1.57E-023,8.43E-006,1.76E-015,2.61E-005,1.77E-010,2.85E-005,4.94E-014,3.06E-006,7.44E-009,1.56E-016,1.77E-014,2.86E-010,7.66E-009,1.18E-021,1.83E-007,6.45E-008,1.07E-009,3.63E-011,1.41E-024,4.90E-008,1.94E-012,1.88E-024,4.75E-009,3.40E-011,1.92E-008,5.66E-012,6.49E-001,0.00E+000,3.09E-010,2.14E-007,4.54E-013,1.90E-007,9.88E-001
3.43E+002,1.88E-004,4.94E-013,1.22E-010,1.93E-001,7.01E-009,4.14E-003,1.33E-006,1.90E-007,6.08E-033,1.22E-023,1.33E-013,7.67E-015,4.78E-007,1.51E-001,1.29E-003,1.10E-003,1.37E-012,2.37E-005,1.59E-014,2.02E-007,1.96E-006,1.48E-022,1.40E-005,6.68E-015,4.39E-005,3.91E-010,4.95E-005,1.64E-013,5.50E-006,1.34E-008,2.38E-016,4.69E-014,3.88E-010,1.16E-008,6.58E-021,2.84E-007,1.03E-007,1.81E-009,5.61E-011,1.18E-023,8.38E-008,3.32E-012,1.43E-023,8.06E-009,5.76E-011,3.26E-008,9.65E-012,6.49E-001,0.00E+000,6.18E-010,4.14E-007,1.82E-012,3.43E-007,9.82E-001
3.65E+002,2.24E-004,1.52E-012,1.75E-010,1.91E-001,1.08E-008,5.94E-003,1.96E-006,2.77E-007,1.29E-031,8.77E-023,3.11E-013,1.89E-014,7.35E-007,1.49E-001,1.91E-003,1.76E-003,3.43E-012,3.81E-005,3.90E-014,3.55E-007,3.18E-006,1.50E-021,2.22E-005,2.32E-014,7.02E-005,7.94E-010,8.14E-005,4.78E-013,9.34E-006,2.28E-008,3.61E-016,1.19E-013,5.11E-010,1.68E-008,3.89E-020,4.24E-007,1.55E-007,2.92E-009,8.31E-011,1.04E-022,1.36E-007,5.39E-012,8.99E-023,1.30E-008,9.27E-011,5.24E-008,1.56E-011,6.50E-001,0.00E+000,1.17E-009,7.53E-007,7.31E-012,5.85E-007,9.75E-001
3.93E+002,2.64E-004,4.63E-012,2.48E-010,1.89E-001,1.52E-008,8.18E-003,2.77E-006,3.85E-007,2.45E-030,5.69E-022,6.56E-013,4.19E-014,1.11E-006,1.46E-001,2.71E-003,2.69E-003,7.58E-012,5.79E-005,8.43E-014,5.73E-007,4.88E-006,1.56E-020,3.34E-005,7.48E-014,1.07E-004,1.50E-009,1.27E-004,1.23E-012,1.50E-005,3.65E-008,5.49E-016,2.86E-013,6.53E-010,2.33E-008,2.41E-019,6.09E-007,2.21E-007,4.48E-009,1.18E-010,9.04E-022,2.08E-007,8.29E-012,4.94E-022,1.98E-008,1.42E-010,8.02E-008,2.42E-011,6.52E-001,0.00E+000,2.12E-009,1.28E-006,2.99E-011,9.40E-007,9.65E-001
4.26E+002,3.07E-004,1.47E-011,3.50E-010,1.85E-001,2.03E-008,1.08E-002,3.77E-006,5.13E-007,4.69E-029,3.56E-021,1.27E-012,8.55E-014,1.65E-006,1.42E-001,3.71E-003,3.91E-003,1.53E-011,8.38E-005,1.67E-013,8.53E-007,7.12E-006,1.55E-019,4.79E-005,2.25E-013,1.54E-004,2.69E-009,1.88E-004,2.85E-012,2.27E-005,5.53E-008,8.46E-016,6.50E-013,8.12E-010,3.12E-008,1.58E-018,8.42E-007,2.98E-007,6.53E-009,1.61E-010,7.34E-021,3.03E-007,1.21E-011,2.54E-021,2.89E-008,2.07E-010,1.17E-007,3.57E-011,6.53E-001,0.00E+000,3.67E-009,2.06E-006,1.26E-010,1.43E-006,9.52E-001
4.64E+002,3.52E-004,4.96E-011,4.96E-010,1.82E-001,2.61E-008,1.38E-002,4.98E-006,6.59E-007,9.70E-028,2.25E-020,2.34E-012,1.64E-013,2.42E-006,1.38E-001,4.88E-003,5.45E-003,2.95E-011,1.16E-004,3.15E-013,1.18E-006,9.90E-006,1.40E-018,6.60E-005,6.45E-013,2.14E-004,4.70E-009,2.66E-004,6.06E-012,3.28E-005,7.99E-008,1.34E-015,1.39E-012,9.85E-010,4.01E-008,1.07E-017,1.12E-006,3.81E-007,9.12E-009,2.12E-010,5.30E-020,4.22E-007,1.68E-011,1.30E-020,4.03E-008,2.88E-010,1.63E-007,5.05E-011,6.55E-001,0.00E+000,6.04E-009,3.14E-006,5.26E-010,2.07E-006,9.38E-001
5.07E+002,4.00E-004,1.70E-010,7.16E-010,1.77E-001,3.28E-008,1.71E-002,6.37E-006,8.19E-007,2.03E-026,1.41E-019,4.16E-012,3.00E-013,3.51E-006,1.34E-001,6.23E-003,7.29E-003,5.62E-011,1.53E-004,5.99E-013,1.51E-006,1.32E-005,1.09E-017,8.75E-005,1.81E-012,2.85E-004,8.25E-009,3.61E-004,1.21E-011,4.53E-005,1.10E-007,2.20E-015,2.81E-012,1.17E-009,5.00E-008,6.96E-017,1.45E-006,4.67E-007,1.22E-008,2.71E-010,3.29E-019,5.63E-007,2.22E-011,6.46E-020,5.40E-008,3.86E-010,2.18E-007,6.87E-011,6.57E-001,0.00E+000,9.49E-009,4.55E-006,1.99E-009,2.86E-006,9.22E-001
5.53E+002,4.50E-004,5.47E-010,1.08E-009,1.73E-001,4.09E-008,2.06E-002,7.93E-006,9.88E-007,3.73E-025,8.25E-019,7.30E-012,5.39E-013,5.02E-006,1.29E-001,7.72E-003,9.42E-003,1.08E-010,1.96E-004,1.23E-012,1.82E-006,1.70E-005,7.22E-017,1.12E-004,5.05E-012,3.67E-004,1.48E-008,4.72E-004,2.30E-011,6.00E-005,1.46E-007,3.78E-015,5.34E-012,1.36E-009,6.07E-008,3.98E-016,1.83E-006,5.49E-007,1.58E-008,3.36E-010,1.74E-018,7.25E-007,2.79E-011,2.98E-019,6.98E-008,4.99E-010,2.82E-007,9.06E-011,6.59E-001,0.00E+000,1.42E-008,6.30E-006,6.48E-009,3.81E-006,9.04E-001
6.02E+002,5.01E-004,1.55E-009,1.72E-009,1.67E-001,5.08E-008,2.42E-002,9.57E-006,1.16E-006,5.35E-024,4.24E-018,1.28E-011,9.52E-013,7.12E-006,1.24E-001,9.34E-003,1.18E-002,2.09E-010,2.43E-004,2.83E-012,2.04E-006,2.11E-005,4.04E-016,1.39E-004,1.39E-011,4.58E-004,2.68E-008,5.97E-004,4.29E-011,7.70E-005,1.87E-007,6.76E-015,9.58E-012,1.56E-009,7.20E-008,1.87E-015,2.25E-006,6.22E-007,1.99E-008,4.08E-010,7.80E-018,9.06E-007,3.32E-011,1.21E-018,8.76E-008,6.27E-010,3.54E-007,1.16E-010,6.61E-001,0.00E+000,2.01E-008,8.40E-006,1.75E-008,4.89E-006,8.85E-001
6.53E+002,5.52E-004,3.76E-009,2.94E-009,1.62E-001,6.29E-008,2.80E-002,1.12E-005,1.34E-006,5.71E-023,1.87E-017,2.24E-011,1.66E-012,9.98E-006,1.19E-001,1.11E-002,1.44E-002,4.03E-010,2.93E-004,6.85E-012,2.13E-006,2.55E-005,1.92E-015,1.69E-004,3.62E-011,5.58E-004,4.82E-008,7.34E-004,7.98E-011,9.59E-005,2.33E-007,1.23E-014,1.63E-011,1.76E-009,8.36E-008,7.05E-015,2.70E-006,6.81E-007,2.43E-008,4.84E-010,3.01E-017,1.10E-006,3.66E-011,4.26E-018,1.07E-007,7.66E-010,4.33E-007,1.45E-010,6.64E-001,0.00E+000,2.65E-008,1.08E-005,3.95E-008,6.10E-006,8.65E-001
7.06E+002,6.03E-004,7.86E-009,5.23E-009,1.56E-001,7.75E-008,3.17E-002,1.26E-005,1.52E-006,4.52E-022,7.06E-017,3.87E-011,2.81E-012,1.39E-005,1.13E-001,1.28E-002,1.72E-002,7.59E-010,3.46E-004,1.61E-011,2.06E-006,3.01E-005,7.84E-015,2.01E-004,8.67E-011,6.64E-004,8.49E-008,8.81E-004,1.52E-010,1.16E-004,2.83E-007,2.21E-014,2.64E-011,1.98E-009,9.54E-008,2.16E-014,3.19E-006,7.25E-007,2.90E-008,5.66E-010,1.01E-016,1.31E-006,3.66E-011,1.30E-017,1.28E-007,9.15E-010,5.17E-007,1.78E-010,6.66E-001,0.00E+000,3.21E-008,1.36E-005,7.53E-008,7.42E-006,8.44E-001
7.59E+002,6.54E-004,1.44E-008,9.39E-009,1.50E-001,9.54E-008,3.55E-002,1.38E-005,1.69E-006,2.72E-021,2.30E-016,6.63E-011,4.66E-012,1.91E-005,1.08E-001,1.47E-002,2.02E-002,1.39E-009,3.99E-004,3.53E-011,1.83E-006,3.46E-005,2.79E-014,2.34E-004,1.89E-010,7.75E-004,1.45E-007,1.04E-003,2.99E-010,1.38E-004,3.37E-007,3.86E-014,4.10E-011,2.20E-009,1.07E-007,5.49E-014,3.70E-006,7.53E-007,3.41E-008,6.54E-010,3.00E-016,1.53E-006,3.27E-011,3.45E-017,1.50E-007,1.07E-009,6.06E-007,2.16E-010,6.69E-001,0.00E+000,3.46E-008,1.66E-005,1.23E-007,8.83E-006,8.22E-001
8.14E+002,7.05E-004,2.35E-008,1.65E-008,1.44E-001,1.18E-007,3.92E-002,1.48E-005,1.86E-006,1.32E-020,6.70E-016,1.13E-010,7.59E-012,2.62E-005,1.02E-001,1.66E-002,2.33E-002,2.50E-009,4.53E-004,7.10E-011,1.54E-006,3.90E-005,8.87E-014,2.69E-004,3.82E-010,8.90E-004,2.44E-007,1.19E-003,5.98E-010,1.62E-004,3.93E-007,6.47E-014,6.12E-011,2.43E-009,1.19E-007,1.20E-013,4.23E-006,7.64E-007,3.93E-008,7.50E-010,8.14E-016,1.75E-006,2.60E-011,8.33E-017,1.73E-007,1.24E-009,6.99E-007,2.61E-010,6.72E-001,0.00E+000,3.24E-008,1.98E-005,1.76E-007,1.03E-005,8.00E-001
8.68E+002,7.54E-004,3.55E-008,2.78E-008,1.37E-001,1.48E-007,4.29E-002,1.56E-005,2.02E-006,5.54E-020,1.83E-015,1.95E-010,1.24E-011,3.55E-005,9.62E-002,1.85E-002,2.64E-002,4.41E-009,5.06E-004,1.34E-010,1.25E-006,4.32E-005,2.58E-013,3.04E-004,7.42E-010,1.01E-003,4.03E-007,1.36E-003,1.20E-009,1.86E-004,4.52E-007,1.05E-013,8.85E-011,2.69E-009,1.31E-007,2.31E-013,4.78E-006,7.61E-007,4.46E-008,8.58E-010,2.07E-015,1.98E-006,1.87E-011,1.91E-016,1.97E-007,1.41E-009,7.93E-007,3.14E-010,6.74E-001,0.00E+000,2.66E-008,2.32E-005,2.21E-007,1.18E-005,7.78E-001
9.22E+002,8.03E-004,5.10E-008,4.51E-008,1.31E-001,1.92E-007,4.65E-002,1.63E-005,2.17E-006,2.18E-019,4.85E-015,3.46E-010,2.09E-011,4.78E-005,9.06E-002,2.04E-002,2.96E-002,7.73E-009,5.58E-004,2.43E-010,1.03E-006,4.72E-005,7.06E-013,3.40E-004,1.43E-009,1.13E-003,6.59E-007,1.52E-003,2.37E-009,2.11E-004,5.12E-007,1.66E-013,1.25E-010,2.98E-009,1.42E-007,4.12E-013,5.33E-006,7.45E-007,5.00E-008,9.85E-010,5.04E-015,2.21E-006,1.28E-011,4.34E-016,2.21E-007,1.58E-009,8.90E-007,3.79E-010,6.77E-001,0.00E+000,2.02E-008,2.67E-005,2.48E-007,1.34E-005,7.55E-001
9.75E+002,8.51E-004,7.14E-008,7.12E-008,1.25E-001,2.56E-007,5.00E-002,1.72E-005,2.30E-006,8.45E-019,1.30E-014,6.31E-010,3.65E-011,6.39E-005,8.50E-002,2.23E-002,3.29E-002,1.35E-008,6.07E-004,4.34E-010,8.77E-007,5.10E-005,1.84E-012,3.75E-004,2.78E-009,1.25E-003,1.06E-006,1.67E-003,4.62E-009,2.36E-004,5.74E-007,2.61E-013,1.71E-010,3.31E-009,1.53E-007,6.96E-013,5.89E-006,7.17E-007,5.55E-008,1.14E-009,1.20E-014,2.44E-006,8.92E-012,1.01E-015,2.45E-007,1.75E-009,9.87E-007,4.62E-010,6.80E-001,0.00E+000,1.56E-008,3.03E-005,2.54E-007,1.50E-005,7.33E-001
1.03E+003,8.97E-004,9.93E-008,1.10E-007,1.19E-001,3.55E-007,5.35E-002,1.83E-005,2.42E-006,3.36E-018,3.56E-014,1.19E-009,6.62E-011,8.48E-005,7.95E-002,2.41E-002,3.61E-002,2.36E-008,6.53E-004,7.71E-010,7.94E-007,5.44E-005,4.65E-012,4.11E-004,5.49E-009,1.36E-003,1.67E-006,1.82E-003,8.92E-009,2.61E-004,6.37E-007,4.14E-013,2.32E-010,3.70E-009,1.64E-007,1.14E-012,6.44E-006,6.81E-007,6.10E-008,1.33E-009,2.83E-014,2.67E-006,6.75E-012,2.42E-015,2.69E-007,1.93E-009,1.08E-006,5.70E-010,6.82E-001,0.00E+000,1.30E-008,3.39E-005,2.43E-007,1.67E-005,7.11E-001
1.08E+003,9.42E-004,1.39E-007,1.69E-007,1.13E-001,5.09E-007,5.68E-002,1.97E-005,2.50E-006,1.39E-017,1.01E-013,2.28E-009,1.24E-010,1.12E-004,7.42E-002,2.60E-002,3.93E-002,4.09E-008,6.96E-004,1.38E-009,7.60E-007,5.75E-005,1.14E-011,4.47E-004,1.09E-008,1.48E-003,2.53E-006,1.96E-003,1.71E-008,2.87E-004,7.02E-007,6.63E-013,3.08E-010,4.16E-009,1.75E-007,1.85E-012,7.00E-006,6.37E-007,6.64E-008,1.57E-009,6.59E-014,2.90E-006,5.66E-012,6.05E-015,2.94E-007,2.11E-009,1.18E-006,7.12E-010,6.85E-001,0.00E+000,1.20E-008,3.74E-005,2.29E-007,1.83E-005,6.89E-001
1.13E+003,9.85E-004,1.96E-007,2.58E-007,1.07E-001,7.48E-007,6.00E-002,2.14E-005,2.55E-006,6.00E-017,2.93E-013,4.46E-009,2.38E-010,1.46E-004,6.89E-002,2.78E-002,4.25E-002,7.02E-008,7.35E-004,2.46E-009,7.65E-007,6.03E-005,2.70E-011,4.82E-004,2.18E-008,1.60E-003,3.73E-006,2.08E-003,3.26E-008,3.12E-004,7.68E-007,1.08E-012,4.06E-010,4.73E-009,1.85E-007,2.98E-012,7.55E-006,5.88E-007,7.18E-008,1.86E-009,1.52E-013,3.12E-006,5.26E-012,1.57E-014,3.18E-007,2.29E-009,1.28E-006,9.03E-010,6.87E-001,0.00E+000,1.22E-008,4.07E-005,2.23E-007,2.00E-005,6.68E-001
1.18E+003,1.03E-003,2.81E-007,3.92E-007,1.01E-001,1.12E-006,6.31E-002,2.33E-005,2.56E-006,2.69E-016,8.72E-013,8.79E-009,4.64E-010,1.89E-004,6.37E-002,2.96E-002,4.57E-002,1.18E-007,7.70E-004,4.41E-009,8.02E-007,6.28E-005,6.21E-011,5.17E-004,4.33E-008,1.71E-003,5.29E-006,2.19E-003,6.15E-008,3.37E-004,8.35E-007,1.78E-012,5.29E-010,5.43E-009,1.94E-007,4.77E-012,8.08E-006,5.34E-007,7.71E-008,2.22E-009,3.44E-013,3.34E-006,5.35E-012,4.15E-014,3.42E-007,2.47E-009,1.37E-006,1.16E-009,6.90E-001,0.00E+000,1.35E-008,4.37E-005,2.31E-007,2.16E-005,6.47E-001
1.23E+003,1.07E-003,4.04E-007,5.93E-007,9.58E-002,1.70E-006,6.61E-002,2.55E-005,2.52E-006,1.23E-015,2.62E-012,1.74E-008,9.09E-010,2.43E-004,5.87E-002,3.13E-002,4.88E-002,1.95E-007,7.99E-004,7.89E-009,8.66E-007,6.48E-005,1.38E-010,5.51E-004,8.45E-008,1.81E-003,7.28E-006,2.27E-003,1.15E-007,3.61E-004,9.05E-007,2.98E-012,6.86E-010,6.28E-009,2.03E-007,7.62E-012,8.61E-006,4.77E-007,8.23E-008,2.66E-009,7.64E-013,3.55E-006,5.89E-012,1.11E-013,3.66E-007,2.65E-009,1.46E-006,1.51E-009,6.92E-001,0.00E+000,1.61E-008,4.61E-005,2.54E-007,2.33E-005,6.27E-001
1.28E+003,1.11E-003,5.85E-007,8.90E-007,9.04E-002,2.59E-006,6.90E-002,2.78E-005,2.43E-006,5.71E-015,7.90E-012,3.41E-008,1.78E-009,3.08E-004,5.38E-002,3.29E-002,5.18E-002,3.14E-007,8.23E-004,1.40E-008,9.56E-007,6.64E-005,2.96E-010,5.84E-004,1.61E-007,1.91E-003,9.75E-006,2.33E-003,2.11E-007,3.85E-004,9.77E-007,5.07E-012,8.84E-010,7.34E-009,2.11E-007,1.21E-011,9.13E-006,4.19E-007,8.74E-008,3.17E-009,1.65E-012,3.76E-006,6.91E-012,2.95E-013,3.90E-007,2.85E-009,1.55E-006,1.97E-009,6.94E-001,0.00E+000,2.03E-008,4.79E-005,2.93E-007,2.49E-005,6.08E-001
